3.0594864,2.3800743,1.4192616,-2.6588042,4.3999434,1.6293472,-3.5808947,-3.3524082,-2.571044,0.75720155
2.1168063,1.1278228,-0.49677524,-1.7481484,0.4193118,-1.760075,-1.2679808,-1.1563778,-0.4919782,1.4033966
-2.5445917,0.72813046,2.368514,1.8736718,-3.5062962,3.6687539,1.2239367,0.21946065,0.0839743,-2.4236994
1.4837626,1.1218596,-0.13033782,-0.9857211,2.6778023,1.8111715,1.4456223,-0.6457544,-1.9041011,-0.85520864
-3.0719638,0.3046652,-0.20135202,-0.020035798,0.25942227,-2.167948,0.3128287,4.4469423,2.1048636,-1.6084607
3.534931,3.2021985,-0.50432724,1.623298,-0.16873255,0.73436004,-1.2633393,1.5955937,-2.3590906,1.132292
-2.5675585,1.847705,1.4066827,-1.0043702,0.6703581,-1.2297529,0.5830074,-2.4145648,-2.887755,0.2539614
-1.8716818,3.3133714,-0.6037483,-0.9525223,-4.5764194,-2.4291947,0.0014875231,-3.3504257,-1.6833559,-2.4486127
-1.9796805,0.82224965,2.3742208,2.8061686,0.81021976,0.050612543,-2.667319,-2.9637628,1.8863034,1.7798889
-2.137998,-2.3454099,-2.292869,0.3820808,0.9034311,-1.3329334,1.7878366,1.5603949,-0.16916223,0.06371581
-4.3628306,-1.7320936,1.5675632,-1.0350419,-4.1148734,-2.6824763,4.8329806,-0.73227453,-4.019426,-1.7702111
0.63740325,1.146675,-1.5700693,2.4428034,-0.108356155,-0.895633,2.7697449,0.62228036,0.7052832,0.80349314
-0.33129558,-1.6959271,-3.4737196,1.9946878,0.8144863,-2.1373954,-1.1651543,0.9952868,-1.414849,-1.1209811
-0.03153676,-1.7748638,1.6622174,0.104362115,0.14270236,-1.2603899,-2.891562,-0.18834338,2.8327897,0.82222307
0.95046234,1.9801027,2.5916357,0.19670078,-2.47013,0.20431873,-2.4154053,-1.3406365,2.3117661,0.68925023
-4.3695855,0.3381774,-0.18918186,-2.6107385,0.30729166,1.2201025,-3.8841722,-0.56367135,-4.6582775,3.3285522
-0.5851533,-1.7135158,0.53504646,-0.12260943,1.4633405,2.9185498,-0.09066516,-0.16921626,0.9636846,0.6295243
4.593817,3.9980488,1.4266608,3.141011,-4.969898,-0.89503574,-6.1316056,1.1346134,5.627663,1.1924757
-3.2611191,0.79931164,2.1311455,-1.8040429,0.94822544,4.2024527,2.7474868,1.0381461,-2.9042273,-1.2799146
-0.5779845,-0.34840667,-0.32961416,2.3134115,-0.6799039,-0.0019874664,2.5913854,0.79902637,0.8306056,0.40587214
-1.124886,1.094855,0.2597623,-1.5586076,-0.6115527,2.3280184,0.8277593,2.7094033,0.57257104,0.42938352
-2.988049,0.83618397,-1.2989542,0.6689942,-2.6184914,-1.8804977,-0.84602845,1.1302243,2.8769858,-1.5741881
-2.8454099,-0.10097261,0.28713626,-0.8436804,0.33193475,-2.2621093,-1.333114,1.0514046,1.1021509,2.0689006
2.0927773,0.07594539,-0.03572411,0.62682027,-0.030972706,2.521133,-0.48110837,-0.24136364,-1.2331985,-0.10723911
0.69642794,1.2583706,-3.7386982,2.8070042,-1.8318428,-3.9920673,-4.7962523,0.27562928,0.3531616,3.3286078
-0.6613788,-0.51897174,1.0084218,2.7251172,0.77203274,1.6106237,-3.0963602,0.51474977,-1.984251,5.038654
-0.9913593,-2.096398,-4.724566,1.5927172,0.13458592,-0.06147484,-1.8087869,-1.3471987,-3.5896163,1.6294032
-0.9688479,0.7609388,2.6430457,2.6781816,0.33783296,2.45876,1.707715,1.6814054,0.95641804,-1.2519456
-0.7069601,-0.16081372,-5.0359116,-0.4197527,-1.2723705,1.9221298,-4.266255,4.1266017,-0.08039803,-1.2058507
-1.7426821,1.4948598,-0.5542945,-1.6720053,2.0456042,-0.42145088,-2.4119651,0.9561256,-2.0342438,2.2611127
-0.22276378,0.09050273,-0.72838664,-1.4404798,-5.0280285,-1.4004486,-1.6191654,-2.0060465,-1.3763722,-1.6148231
0.26907468,0.013864243,-2.9424539,-0.619533,-5.3263955,0.8115522,0.41612613,4.019496,1.50312,0.9238807
-0.32039952,-1.116537,-2.5057783,-0.0856168,-0.31711188,-3.2168577,-0.32882753,-0.045544602,-1.6543052,1.5425463
2.0160103,1.5170547,-4.2305245,6.0750666,-0.8116835,-2.8861692,-4.9959383,1.7860993,-6.1651073,3.5954525
1.3160491,-3.904308,1.5654881,2.3035264,1.6009245,-0.53990185,0.33139238,-1.2174026,-0.086581774,0.45386684
-1.7268578,1.1859514,1.8138238,-1.3810244,1.4099327,1.1619382,-1.1894985,1.0444567,0.06459524,-1.0102183
-1.3649532,4.1090865,-2.1861496,2.5871103,-0.68416244,3.015076,-5.000814,3.3714967,-0.17046818,-0.59085953
3.7293775,2.8572958,-5.132382,0.27474752,-4.995651,-1.7727916,-2.5464168,0.7995975,1.1876321,-1.2171358
1.8903307,-3.685605,1.6703161,-1.1979997,0.8982353,1.2159057,-2.9754567,0.09886289,-2.681772,2.5828028
4.064388,3.1476865,-1.5702127,4.9089413,-3.102471,0.42245716,0.8549863,0.65883845,2.0974119,-4.154686
0.503181,-1.774435,-0.28736028,-0.7044566,-2.1154804,0.370476,1.189796,0.58650637,2.4025538,2.0921865
-2.1642978,3.2865815,-1.091483,-1.9439629,-0.24298789,-0.121210106,0.8276363,1.8790958,-0.45258477,-2.4778905
-1.2994066,1.1241039,-2.98002,-2.086823,1.1328299,-3.2517612,0.58370465,-0.86366194,0.061482105,0.12156407
0.3969628,1.854988,2.398632,1.5263486,-1.6808587,0.5822878,-0.6790108,-0.30612308,-2.192413,0.71909195
-0.95837593,1.5324302,-0.9579411,-1.5562752,-0.026160061,1.5554885,-0.92885214,0.93612695,0.79479575,0.5655035
-1.1196101,2.4966087,1.1382997,2.0801344,2.4253407,-0.21340616,1.2640873,2.1751037,-1.8360893,1.3267186
-0.38614485,-2.5657432,2.820781,-1.0103904,-1.8753462,0.5009922,1.1447093,-0.7504835,-1.1457995,-1.7440778
1.3048031,-3.6305637,-0.04850537,-0.74380976,0.48538432,1.4785757,3.640952,-0.22175872,2.0947444,2.3874094
1.2806209,-0.4484076,-0.18082875,3.6260796,-0.9378557,1.9517365,-2.5321999,3.022052,-1.6980001,0.8229593
1.0059711,-1.8684684,1.5481173,-1.6404866,0.56902146,3.1378267,1.8928349,-0.509103,1.6012186,0.7678961
0.4050115,0.0030075228,-2.6341877,0.6264864,-0.44796437,-1.2574857,0.73864025,1.2487519,1.1871401,1.2063483
0.80290604,-0.9076689,2.5747092,0.034526367,0.42934826,-3.7244248,-3.2080204,-0.7610977,-0.6990722,1.8572063
3.724488,2.5193646,-1.3046329,0.89247406,-1.8546818,-1.3712199,2.9189837,-2.258467,-4.417981,-0.48152846
0.57120603,4.1897054,-4.9292927,0.52917093,-4.291742,-1.3796536,-2.2323322,0.9293756,0.7322263,-0.65959746
0.91974777,3.0556943,-1.3335965,0.55230606,-3.2557151,-0.3611476,1.2652086,2.8393784,-0.47795802,-0.8646154
2.2861316,-0.4957813,1.4024253,1.0650905,1.2210363,0.06606151,2.7522416,-0.68647873,-3.6586885,-1.3404039
-2.922918,0.38012365,1.0068854,2.3323183,-1.8574797,-1.899385,1.5004634,-1.747168,-2.240224,-3.8609052
-0.76623803,0.26223958,-1.8234906,2.4101963,-1.3109878,1.3929093,0.021631712,1.8804766,-0.2220275,-0.5442181
-0.8923836,1.3434094,-1.1110276,-2.130488,-0.9177153,2.152159,1.3706139,-0.36214963,0.9058252,0.17122912
-0.2414932,0.7742937,0.9877952,-0.92930484,-0.70776373,-1.0181032,0.94986475,-0.7003076,-2.7264645,0.30032617
-2.7728882,2.9505875,-0.70633453,3.4241204,0.53209126,-4.2284484,-3.6285398,0.42559484,-2.8810587,2.3838117
-0.71369267,1.7492023,0.12681583,0.77968776,-2.0527146,-0.49943736,-1.5864005,0.85469747,1.2635416,1.5469509
-0.49815974,-1.6632559,-3.1642327,-2.1837769,0.7791112,-1.9471614,-1.0511004,-0.20749164,-1.2163413,-2.0338955
-0.17099519,-0.44839078,-1.5840646,1.8027864,-4.4659333,0.18976478,1.2172611,1.2189187,-2.3165834,-2.8839908
0.04367141,2.3396707,0.8253273,-0.77644557,-1.8089702,0.36839253,-0.652053,-0.17879692,0.9957941,-0.8865483
-0.9314296,0.3876771,-0.4371188,0.6163234,1.6397145,4.2719502,-3.3099294,-1.5084331,0.4707896,0.20265457
-1.9558977,-0.28543043,-3.4177604,0.27693248,-3.8456576,0.12367815,-4.701362,2.9798005,1.0479449,3.8132105
-0.4858389,3.0835192,-4.1665354,0.6686621,-2.8704498,-1.7475877,-3.289031,1.9419252,3.574809,-1.7996433
6.338391,1.3861767,-2.0770512,-3.1594787,1.3078096,-0.9235308,-0.77577,-0.37611565,2.0752008,2.6160114
-1.6329879,-0.8841018,0.52698094,4.4919868,0.10093399,2.4302642,-1.7416866,0.48594803,-1.516048,-1.725296
-0.36083546,0.61054987,4.0798345,4.0917287,-0.3876615,0.96075743,0.39343694,1.0946891,2.2310398,-2.159465
0.8263605,-2.1715314,4.6687765,6.2233777,-6.5968513,1.694186,-1.7530243,-3.7314956,2.0005815,-0.74353313
-0.75797266,0.07427861,0.6108993,2.763028,1.1622142,-0.7319696,-0.015768077,-2.186572,-0.81793326,-3.2160707
4.6711397,-2.1711187,-0.6262101,4.224293,3.0114179,3.143475,-5.5710874,4.989986,-3.7442992,3.1783016
0.58457744,-1.5537742,0.12026018,3.7792253,-3.865599,1.7189898,-1.3625234,-3.7915823,-0.50864214,-3.1174996
0.8628667,1.0659305,-1.6859707,3.5444448,1.3463826,1.7527637,-0.2581046,1.1593885,-1.0302715,0.09319892
-0.86516446,1.3435163,0.40558147,-0.36919248,-0.795693,-0.21891446,1.2584909,3.514636,0.30050564,1.1393322
1.6660944,0.059416965,0.8441107,-1.1894599,0.65136987,0.6437408,2.8840208,-2.391655,-2.1623213,-1.4726188
0.8394592,-1.7283772,-0.39140785,-0.50465256,1.7317128,2.5855918,-0.84767675,-2.0455272,-0.63212645,0.12610693
-0.349677,0.36888504,-0.95009166,0.16017303,1.2105834,-0.5309368,-0.19794802,0.8201866,-1.068801,0.98916805
-2.9328594,-3.0453014,0.19373822,0.83357,-2.3222954,-1.5113294,-0.6183854,0.4187814,-6.4019446,-2.4835696
-0.6208501,0.9067113,-0.022345018,-0.9590621,0.6027946,1.0760398,-3.0819907,1.4106236,-0.5095349,1.3657067
1.0852975,-1.3468107,0.7394871,1.0858939,2.092064,-3.1464493,-0.014386672,1.5530521,-1.7554971,0.20206006
1.7885506,2.2163973,0.30627838,2.4925203,-0.5568806,-0.14846547,2.8942792,1.9985428,0.7737427,-1.0978206
-3.4773142,-1.7808406,0.090778925,0.73362166,0.22889215,-2.0487278,-3.3361068,0.17222463,0.17765623,1.9356916
-2.1994247,-2.055014,3.8349342,1.3129658,-1.3293648,2.2653074,3.8152003,3.7956061,0.38108552,-1.2683804
-3.6969588,1.0448927,-1.0206077,-0.68396765,-0.1383132,1.1086117,0.19046909,3.5202618,-1.9317269,-2.3000114
-1.9923774,-0.42764884,-1.1288857,-0.09706774,-2.447721,-2.2024,-1.8450997,1.12741,-2.5254695,0.81106925
-1.2992419,-0.77229273,1.9327896,-0.030899972,-0.6163226,0.3880899,2.3126788,0.46948364,2.6852782,-0.97292906
0.6707193,0.0006709261,-3.8434346,1.6082867,0.23373097,-2.2755136,-4.160831,0.5384448,-4.6669655,4.219034
-0.034357365,0.76775664,-1.3379028,1.3822485,3.757001,-1.1212772,1.2026675,-0.17343044,1.2694391,-1.3678379
-3.7307854,-1.2281187,1.803768,-1.4488991,0.35049593,0.31177524,1.7370889,-2.989206,-0.7109332,-0.55377847
-0.57575864,-2.016206,0.045905318,1.2131021,-0.72497857,0.595953,-0.5615089,2.2857397,-2.5265388,-0.953005
-0.029815555,-0.402951,0.7960371,3.6134372,-1.585682,-0.94503146,1.5462307,2.752189,-2.69701,0.89957607
-2.2472858,0.47209325,-0.12691498,2.885501,1.5107424,1.4188032,0.42184347,-0.83536786,-1.5298339,-1.5113218
1.5306185,2.942414,1.1716235,2.2897038,0.51853085,0.87319523,1.4893754,-1.0348474,2.4724112,-2.008875
-1.4954637,1.0739224,-3.038882,0.82337624,-2.36158,-2.9395828,-2.4972832,3.0389705,5.8197093,-1.5682305
-2.1369748,1.0883025,0.49778515,-1.0118711,1.8862276,0.6325189,-0.19692732,0.04504683,-2.3667295,-3.5995395
-2.3480635,-1.6563777,-2.2308574,0.26509875,0.3660146,-2.8207612,-0.08640713,-1.6066715,-2.9547966,-0.90541905
-0.6369584,0.6816866,-2.0113995,-2.077757,0.49105763,-1.8770778,0.60263675,1.0628914,-1.8663106,-2.5154386
1.539583,0.41702092,-0.7106159,4.8970246,-3.235759,2.7222419,-2.4759078,-3.0795894,0.75250113,-4.2257123
-2.6154923,1.0099194,-0.08185302,-1.4109176,1.1163121,1.8868049,-1.4099983,-1.8072479,-2.810068,1.2267883
-0.71254355,0.14250977,-1.765618,0.9416066,-4.1529183,-3.5079873,-0.44689035,1.7477193,-0.8640018,1.9468457
1.9663392,2.776734,2.8633094,1.9665645,0.6679478,2.2059224,1.5788691,-0.138312,-0.19863504,-4.2431316
-2.9769742,-0.042084433,4.804287,3.1166728,-1.3883008,0.5920311,2.48882,2.2870235,1.9501842,-2.7640758
-1.9461838,0.21952945,2.3731039,1.9587259,-2.1699126,-0.22892427,0.5954522,0.97868675,2.3663733,-2.5395114
-5.2047644,-1.175195,-3.5453346,-2.9852424,2.6788435,0.3940126,-1.1920979,-2.1608553,-3.046092,0.45974627
3.7131388,1.0213201,0.94316703,3.6521392,-0.10896424,2.6525235,-2.2077527,4.569633,-2.543983,-1.2297865
2.2133706,-0.5230626,-1.6533638,0.8109738,0.75232893,-2.4663374,0.6370585,0.64357215,2.7271993,0.92900896
0.49691662,-0.83818525,1.0696702,1.5100211,1.268135,-2.907141,-2.4464602,-1.1014881,-1.8054972,-0.13551593
0.26210287,3.069575,-1.8688738,4.877887,-0.9800503,-2.329702,4.1904573,2.9506514,-1.0219654,3.6632497
-0.39512765,-2.438479,-1.8787311,1.3136731,2.0735173,-0.61117816,-1.5481323,2.4100242,-1.1778077,-2.0178306
-0.67386675,0.91492873,0.89195275,-2.2921884,1.0923331,2.5842078,1.0608447,-0.12814711,0.18828668,0.9882142
1.0156777,-0.42887303,0.16297434,1.2393544,0.40003324,2.1227105,-0.39293012,-0.13559197,-0.5042539,-0.035074487
-1.5775487,-2.864663,2.1274533,1.6237528,-0.046922438,1.1824985,-1.0502497,2.6172364,-1.7140154,-3.64165
-4.3468103,-0.77916,1.9278957,-1.5066526,3.0648453,-0.3464168,2.3588622,1.6130126,-2.1657991,-1.4874923
-3.8125708,0.5940937,-1.8839483,-1.1966532,0.42734247,2.3543766,-1.5218303,0.5388218,-1.6355258,0.9017446
1.4401426,3.2107172,-4.0544653,-0.11189657,-0.30179203,2.7240725,-0.21433915,-0.32491705,-2.261826,-3.008318
2.589461,-1.8590935,-1.5714817,-0.83411187,2.6068206,1.2222282,0.32834536,-0.36180392,-1.3129184,0.21320884
-0.5246867,3.119934,-2.012806,0.43429214,0.21970195,0.075632654,-3.1340268,-1.6604931,4.324511,-0.85704803
-0.7781343,-1.418949,-1.2025492,3.8342586,-0.120627806,0.024476174,-1.2563529,3.5756457,1.3538773,-2.4957807
1.580153,-0.38490805,-0.44776243,4.000682,1.8509375,-3.6698565,1.0679737,-0.8285108,-3.3656719,1.2718176
1.7557844,1.1079676,-1.6396819,3.2340162,2.3064642,-0.77971447,1.416087,-1.4526621,-0.65489393,0.5865388
-1.8487251,1.396093,-3.677336,3.2504082,-1.691736,-1.56611,0.44090018,4.940202,2.061836,2.7525306
-1.3062967,1.876644,-0.96559584,2.9000487,0.044914696,0.2611499,1.5563644,-0.2610578,-1.4756663,-2.2690604
3.121339,-1.2284616,-6.3054986,2.3125339,5.5007033,-0.5808981,1.3949895,0.21909465,0.4251583,0.40946674
-1.2015711,0.13086972,-1.2622916,1.1153798,-2.3336003,-2.0814683,-3.4483378,2.08297,0.06648098,1.790734
-2.7573798,1.6917096,-1.0867912,-2.5018303,-0.67612475,0.27852938,-1.6487551,1.0384827,0.29394814,2.6913562
-0.45921952,-1.1146636,3.548869,0.85883707,-0.5410807,1.7975549,3.2504323,-0.93942136,2.6648798,-2.1108274
-1.9133706,0.012493725,-0.60743105,-0.22024,-1.4536604,1.721375,1.428306,2.490082,-1.5194416,-0.45557532
-2.0812573,0.68081146,-2.2734165,2.1868062,-0.3848563,2.6366127,-0.8477901,3.1179433,-2.307987,-0.6438529
0.0050257063,-0.05633054,-2.324849,0.68134654,0.26697427,-2.7463112,-0.40093502,-0.5473831,-3.4456642,-0.20968619
1.9397383,0.18680939,-3.4631746,-7.639931,-1.5319556,-0.7704945,-0.1239014,-1.8812587,-2.434891,1.0032057
0.8726754,1.0832596,-2.9041767,3.1626039,-0.7778633,-3.4162054,1.2791672,1.3349093,-1.0636841,1.9773577
0.08429894,3.6400483,0.6289237,-2.9488857,0.33129573,-0.9571033,2.3161016,1.0943912,2.152584,1.4335554
-4.314247,-2.5249918,-6.753449,-1.750541,2.6159086,0.7092416,-1.1538075,-2.346007,-0.92748207,-1.7523909
0.15172063,2.5058393,0.549132,2.5868726,-2.544522,-2.6931021,0.20420134,1.2525862,1.1906404,1.2831866
-0.07280175,-0.26744577,-0.6912634,0.8244489,1.2432065,1.588203,-1.2464873,-2.361163,0.37524387,-1.1235609
1.6984681,-0.9206005,-0.073913865,-1.0873319,-0.74758196,-0.8518395,-0.0071579134,3.0277982,-2.2117724,0.30207035
-0.839723,1.5797604,0.26616412,0.81155074,1.7997913,-1.6693982,1.3396897,-3.5160556,-0.7699135,0.80617154
-1.7154616,0.34230366,2.0788658,0.80066764,1.8702611,-1.4787259,-0.8785724,0.37956363,-1.0772489,-2.8105674
-0.28450617,-1.1886978,0.07763688,0.83425176,-0.8711149,-2.4769878,-0.2978643,0.099620104,-0.6369793,-0.08348976
-2.0729182,2.8943777,0.6172021,2.2609963,-2.4739776,2.6548665,1.5588739,3.0154183,2.3443675,-0.9395153
-0.074284285,2.5213878,0.8033689,3.012943,1.2464269,2.4066439,-1.1016555,1.0696216,-1.1700978,1.4039124
1.2481797,3.757335,-1.3306704,2.1329265,0.118527934,0.3120064,-0.9329733,-2.2043211,1.2881085,-2.3666148
1.840345,2.4216063,1.3221221,-4.6823015,0.767519,-2.367872,-1.7840499,-2.2196963,-2.7268581,-1.5885559
3.0635056,4.2509236,-2.814458,3.794531,0.15051338,-5.7062807,-3.7594478,1.6005346,-2.4516206,2.6689768
1.5678986,-1.260023,2.0448987,0.80807716,-0.52442944,0.4628686,-1.5124687,-0.8717447,1.4213364,-3.275551
-0.9659863,-0.5493287,-1.5945752,-1.6622679,-2.4731972,2.7974772,-1.4624131,1.5987362,-0.029217135,3.276624
-0.49337307,-1.539412,-1.0892783,-0.1914021,3.553759,-3.8776107,-1.4225365,0.87751216,-0.60928965,1.2826692
0.83006155,5.031676,-2.4606452,0.23090902,3.5793078,-0.21154304,-1.968425,-1.2841167,-0.19500339,0.44001666
1.2802502,-0.27742043,-0.4934083,2.9885097,3.899876,-2.1426692,-2.3226495,1.8310682,0.038563807,-0.094456404
1.2291623,2.7833626,-0.5028535,2.075609,1.7507969,-0.06549402,-2.8026924,-1.6605684,1.6994283,2.2905407
0.8559247,-0.9777116,-1.8968247,-0.06396037,0.38021117,0.42977747,4.081346,2.0282936,2.5734694,0.47131962
-1.1791077,1.4709103,-2.162605,-1.8307302,0.9723427,2.848263,0.8907813,3.274446,-0.26588875,-0.17357787
-1.4614505,0.84608775,-0.75423443,-0.40249512,0.511151,1.8016603,0.7153155,1.9470518,0.45972896,1.8250204
4.1911154,1.7882202,-6.9142632,4.3419895,6.065387,-1.1541915,3.807404,-0.26534528,-3.0247297,3.1119246
-3.8947015,0.41025203,-1.3173994,-0.81855655,0.8991592,-0.86206824,-2.1435564,1.3666044,3.0284941,4.8086047
1.6118997,2.4839637,-2.262183,2.201085,-1.284552,-1.0446126,-3.3266037,-3.6949136,2.5608983,-3.159297
-0.65287775,-2.785149,-0.44825903,3.210711,2.4784057,2.4697986,-2.966394,2.4809062,-2.1603866,-2.173703
-1.3807527,-0.5012153,3.056153,0.55631477,-0.81087625,3.281952,2.6814148,1.1235452,-0.6653362,2.1856353
-0.061032712,0.55480826,0.14291295,1.6482916,0.54622227,2.4292543,-1.8604746,0.043800138,-1.0408212,2.3021972
2.7021942,1.0097436,-0.9500083,-1.8539163,-2.60965,-3.2542424,1.3031341,1.1647009,-3.3084517,-0.28609684
3.0517192,-1.8745904,0.013701416,2.8623555,-1.2271004,1.0323113,2.4147956,4.5357275,1.5597851,0.42610332
0.67165285,4.8090835,-0.9172942,2.0576177,-0.87824947,-2.5260918,0.44650352,3.124125,1.8135145,3.3777676
-4.123602,0.084502,-3.9041018,-1.7055151,3.0824332,2.311264,2.411001,1.5842799,0.73572963,0.69622445
-3.8701646,-2.2952971,-4.0775914,-0.76544833,1.2700143,0.96292907,-1.8390907,0.09807362,-0.45377123,2.173674
-2.615226,-0.7892336,0.5918368,0.5574462,2.671681,1.5532708,-1.047427,2.4910748,1.0902314,0.037071116
-1.8746336,1.6998348,-0.8494524,1.0400851,-1.2807188,3.1460612,1.752427,4.6597543,0.039909173,-0.009877039
-2.246821,-1.8877254,-0.4264753,-1.4286246,5.023326,-2.7949286,-1.3516313,0.3790365,-0.33696046,2.6284359
2.1957996,-2.115843,-1.2426634,0.26211557,1.4711131,-1.4077629,1.0299057,1.5248228,-0.048442394,-0.7299808
-0.056480363,1.1969765,-6.3832054,-1.6934901,-1.4396142,1.8339218,0.9452219,1.1568228,-2.9090514,-4.902564
-4.252751,1.2213879,-2.3035936,-2.0968587,1.0268065,0.3879706,0.29687962,1.3802832,-2.3841598,0.49407363
1.7674431,-1.6060591,0.81582546,-1.0869808,-1.0598685,1.3384398,-3.6789904,-1.4933391,1.744252,1.0670419
2.2627575,3.1278584,-0.51636213,0.14246736,-0.54524595,-0.57722574,1.5700213,-1.5566392,-1.2178415,-2.401451
-0.25917178,0.1917069,-0.68873847,-1.5730097,3.403195,0.33008912,-1.6909239,-0.06004775,-0.7455523,-0.48662233
-0.72564644,2.0124764,-2.6645217,5.286282,0.7291752,0.43140027,0.89447594,-0.3993296,-3.524893,3.0715039
1.9252838,0.44887483,0.80218697,5.697515,-3.029134,-0.94827074,-3.6735888,-2.001278,4.389911,-1.2222618
1.924887,-2.5071893,2.431554,2.4631648,1.3662655,0.44016454,-1.064441,-0.3674847,0.5199672,1.3596733
-1.1514944,1.0453653,-1.8822646,-2.8192124,0.6760923,-1.3724716,0.43149298,1.2039648,-1.5346621,-2.0898738
1.8949535,1.9703053,-0.13103348,-3.2602103,3.9390612,-3.1944122,-0.9489416,-2.7833452,1.582032,0.25467697
3.0753973,-1.9972653,2.6782684,-0.8421089,3.9995477,1.9433923,-0.49148035,3.1868806,1.4188867,-1.9891658
-1.0665135,-1.4519032,3.156516,3.3620985,4.1547713,-1.7659895,-3.2360537,-0.3948452,1.2915591,0.52594256
-0.90575624,4.9358635,-1.9754448,-0.8410352,-1.0494777,-2.9135647,1.1456614,-0.9521378,0.6091097,1.9741943
-0.21020275,-2.6161487,-4.558495,0.08668047,0.8326932,-2.680892,-1.7637597,-0.9198234,-2.343208,1.2848513
-0.6167925,1.09147,0.69933605,3.4593089,0.71337587,0.09328926,-0.19630122,2.9953208,-2.917615,-0.34865934
-4.8985977,0.2560651,0.20376888,0.00076940836,0.9216284,1.271633,-0.70197093,3.2209172,0.26945582,-0.82987857
-0.54305184,-2.6133096,0.54225105,1.8228915,-0.57933605,0.121241696,-2.069639,-5.1371107,0.44743642,0.010662726
3.1743357,-2.251938,-0.59857947,2.314304,1.6856457,-0.9073109,-0.3153928,1.5250692,-1.5204264,-0.6769995
2.391528,-1.963716,-2.4147704,-0.95476484,0.3332678,0.9824731,-0.41215566,-3.6054573,-0.8255153,-0.8345021
-2.6591837,2.8199768,1.545303,-0.7150023,-0.81828904,3.4627547,-0.63626075,2.3276353,1.2622329,0.39652428
-1.5600595,0.70233047,-7.7307e-05,-0.74772656,0.24619488,0.3733653,-1.9941399,1.9889828,-0.49425057,0.49746814
-1.054368,-1.1180694,0.39165828,3.0216763,1.1672384,1.092732,-1.3231033,0.16518943,-2.0594327,-0.29615858
3.9894042,0.5258168,2.6823592,2.204292,-0.76240116,3.8115368,-2.2479813,-1.4717188,0.38065597,-2.5917695
0.39145315,-0.703018,2.4750128,-1.2013102,-1.3519367,-0.0059968685,2.7578688,-2.214332,-2.362133,-2.5291002
2.3281786,0.3042939,-2.8981297,5.8018475,-3.6413836,1.8360102,5.455912,5.8270717,-2.2236545,2.2412455
-2.3696883,0.7209647,-2.1159055,-1.2186997,-1.1251272,0.23024824,-2.5126247,1.0785636,0.19261532,2.4341843
-0.3267466,-1.1901579,0.7305815,2.990171,-0.98137504,2.0558298,-1.8161552,3.0636404,-2.892214,1.6763035
-3.0743382,-3.3290062,-0.49501514,-0.5152248,2.124375,1.4431111,-0.97397065,0.53426266,-2.4821138,-2.9660125
-1.7637057,-0.996984,-0.84839445,3.0793796,-0.44505915,-1.3423994,-0.8034381,-3.671053,1.2650878,-2.2330282
2.5056458,5.837166,-3.4382048,-1.8516009,0.94247794,-2.3767502,-4.0194077,-2.3746667,3.9051826,-2.3922462
-2.1959703,-1.7060914,0.9017702,2.0340312,1.7999582,-1.2717706,2.7651129,-0.15068431,-1.3063202,-1.6980233
-0.058592044,-1.9255557,2.0172625,-0.050611123,2.709768,2.8284016,2.1073759,4.204116,-3.3135169,1.4985982
